customer_id,customer_name,city,last_booking_date,recency,frequency,monetary,gender,age,R_score,F_score,M_score,RFM_score,RFM_code,segment
CUST00266,Customer 266,Tirunelveli,2026-09-06,115,4,6991.38,Male,18,4,3,3,10,433,Potential Loyalists
CUST00267,Customer 267,Erode,2026-08-27,125,5,7454.18,Other,56,4,4,3,11,443,Loyal Customers
CUST00268,Customer 268,Salem,2026-02-19,314,3,6382.450000000001,Male,32,2,2,3,7,223,Need Attention
CUST00269,Customer 269,Erode,2026-03-26,279,3,6076.139999999999,Female,62,2,2,3,7,223,Need Attention
CUST00271,Customer 271,Hyderabad,2026-07-11,172,2,4164.78,Other,55,3,1,2,6,312,Need Attention
CUST00272,Customer 272,Coimbatore,2026-06-26,187,1,1608.53,Male,45,3,1,1,5,311,Need Attention
CUST00273,Customer 273,Madurai,2026-11-01,59,6,11579.599999999999,Male,59,5,5,5,15,555,Champions
CUST00274,Customer 274,Chennai,2025-09-03,483,1,1136.81,Male,22,1,1,1,3,111,Lost Customers
CUST00275,Customer 275,Pondicherry,2026-11-04,56,4,4088.7,Female,56,5,3,2,10,532,Potential Loyalists
CUST00276,Customer 276,Erode,2025-12-01,394,2,3426.3799999999997,Other,36,1,1,2,4,112,Lost Customers
CUST00277,Customer 277,Salem,2026-03-16,289,2,2865.45,Female,62,2,1,1,4,211,Need Attention
CUST00278,Customer 278,Vellore,2025-02-13,685,1,1382.76,Female,35,1,1,1,3,111,Lost Customers
CUST00279,Customer 279,Coimbatore,2026-05-11,233,3,6404.57,Female,46,3,2,3,8,323,Need Attention
CUST00280,Customer 280,Pondicherry,2026-10-02,89,5,9270.59,Male,45,5,4,4,13,544,Champions
CUST00281,Customer 281,Chennai,2026-10-23,68,2,7384.34,Other,34,5,1,3,9,513,New Customers
CUST00282,Customer 282,Bengaluru,2026-09-28,93,3,6885.83,Male,61,5,2,3,10,523,Potential Loyalists
CUST00283,Customer 283,Salem,2026-08-10,142,5,9498.99,Male,61,4,4,4,12,444,Champions
CUST00284,Customer 284,Erode,2026-04-20,254,3,6602.38,Male,29,2,2,3,7,223,Need Attention
CUST00285,Customer 285,Salem,2026-02-13,320,2,3776.3,Other,46,2,1,2,5,212,Need Attention
CUST00286,Customer 286,Hyderabad,2026-09-19,102,3,4702.7,Other,45,4,2,2,8,422,Potential Loyalists
CUST00287,Customer 287,Erode,2026-11-17,43,3,1914.13,Female,23,5,2,1,8,521,New Customers
CUST00288,Customer 288,Thanjavur,2026-10-17,74,2,5514.88,Female,39,5,1,3,9,513,New Customers
CUST00289,Customer 289,Thanjavur,2025-11-23,402,5,12871.06,Male,28,1,4,5,10,145,At Risk
CUST00290,Customer 290,Salem,2026-11-09,51,5,3521.54,Other,49,5,4,2,11,542,Loyal Customers
CUST00291,Customer 291,Chennai,2026-10-16,75,1,705.58,Female,53,5,1,1,7,511,New Customers
CUST00292,Customer 292,Salem,2026-08-05,147,4,9525.86,Male,38,4,3,4,11,434,Big Spenders
CUST00293,Customer 293,Vellore,2025-03-05,665,2,5530.379999999999,Male,43,1,1,3,5,113,Lost Customers
CUST00294,Customer 294,Vellore,2025-07-21,527,3,10743.51,Male,60,1,2,4,7,124,Lost Customers
CUST00295,Customer 295,Trichy,2026-09-06,115,4,15127.85,Female,21,4,3,5,12,435,Big Spenders
CUST00296,Customer 296,Erode,2026-08-24,128,2,2513.9900000000002,Female,57,4,1,1,6,411,New Customers
CUST00297,Customer 297,Trichy,2025-08-12,505,2,13705.8,Female,21,1,1,5,7,115,Lost Customers
CUST00298,Customer 298,Salem,2026-07-25,158,3,3195.12,Other,26,3,2,2,7,322,Need Attention
CUST00299,Customer 299,Coimbatore,2025-10-15,441,1,1927.08,Other,49,1,1,1,3,111,Lost Customers
CUST00300,Customer 300,Trichy,2025-12-29,366,2,1961.33,Other,56,2,1,1,4,211,Need Attention
CUST00301,Customer 301,Vellore,2026-04-05,269,2,5237.14,Male,37,2,1,2,5,212,Need Attention
CUST00302,Customer 302,Coimbatore,2026-11-12,48,3,7965.27,Other,44,5,2,4,11,524,Big Spenders
CUST00303,Customer 303,Coimbatore,2025-06-07,571,2,5331.17,Male,47,1,1,2,4,112,Lost Customers
CUST00304,Customer 304,Pondicherry,2025-04-22,617,2,3357.22,Male,49,1,1,2,4,112,Lost Customers
CUST00305,Customer 305,Salem,2026-11-11,49,4,5951.530000000001,Other,63,5,3,3,11,533,Potential Loyalists
CUST00306,Customer 306,Trichy,2026-08-13,139,3,3860.07,Female,48,4,2,2,8,422,Potential Loyalists
CUST00307,Customer 307,Tirunelveli,2026-08-30,122,5,8914.01,Other,27,4,4,4,12,444,Champions
CUST00308,Customer 308,Pondicherry,2026-11-10,50,7,7776.77,Other,50,5,5,3,13,553,Loyal Customers
CUST00309,Customer 309,Salem,2026-10-03,88,9,21261.010000000002,Male,22,5,5,5,15,555,Champions
CUST00310,Customer 310,Vellore,2026-07-11,172,3,6472.25,Female,39,3,2,3,8,323,Need Attention
CUST00311,Customer 311,Pondicherry,2026-10-21,70,4,17221.59,Male,36,5,3,5,13,535,Big Spenders
CUST00312,Customer 312,Hyderabad,2025-08-05,512,1,5564.36,Other,55,1,1,3,5,113,Lost Customers
CUST00313,Customer 313,Vellore,2025-11-15,410,1,759.16,Male,46,1,1,1,3,111,Lost Customers
CUST00314,Customer 314,Vellore,2026-01-21,343,4,7879.89,Female,39,2,3,4,9,234,At Risk
CUST00315,Customer 315,Erode,2025-06-07,571,1,2949.3,Other,42,1,1,1,3,111,Lost Customers
CUST00316,Customer 316,Trichy,2026-01-30,334,5,7329.950000000001,Male,62,2,4,3,9,243,At Risk
CUST00317,Customer 317,Tirunelveli,2026-10-06,85,5,7268.42,Female,32,5,4,3,12,543,Loyal Customers
CUST00318,Customer 318,Erode,2026-06-12,201,3,5471.93,Female,65,3,2,3,8,323,Need Attention
CUST00319,Customer 319,Hyderabad,2026-06-06,207,4,3899.11,Female,42,3,3,2,8,332,Need Attention
CUST00320,Customer 320,Erode,2026-08-22,130,4,6467.44,Other,27,4,3,3,10,433,Potential Loyalists
CUST00321,Customer 321,Bengaluru,2026-07-08,175,4,5082.13,Male,50,3,3,2,8,332,Need Attention
CUST00322,Customer 322,Coimbatore,2025-10-07,449,1,1280.88,Male,46,1,1,1,3,111,Lost Customers
CUST00323,Customer 323,Pondicherry,2026-09-23,98,5,7529.23,Female,18,4,4,3,11,443,Loyal Customers
CUST00324,Customer 324,Madurai,2026-04-29,245,2,2597.3199999999997,Female,59,3,1,1,5,311,Need Attention
CUST00325,Customer 325,Thanjavur,2026-11-28,32,7,19257.43,Female,34,5,5,5,15,555,Champions
CUST00326,Customer 326,Hyderabad,2026-10-26,65,2,4737.52,Other,43,5,1,2,8,512,New Customers
CUST00327,Customer 327,Vellore,2025-08-31,486,4,11601.76,Female,61,1,3,5,9,135,At Risk
CUST00329,Customer 329,Chennai,2026-01-04,360,3,7051.219999999999,Female,52,2,2,3,7,223,Need Attention
CUST00330,Customer 330,Hyderabad,2026-06-10,203,5,14621.0,Male,33,3,4,5,12,345,Loyal Customers
CUST00331,Customer 331,Pondicherry,2026-06-18,195,4,10414.619999999999,Female,32,3,3,4,10,334,Big Spenders
CUST00333,Customer 333,Madurai,2025-08-16,501,2,2851.54,Male,46,1,1,1,3,111,Lost Customers
CUST00334,Customer 334,Chennai,2026-07-01,182,1,3790.74,Female,19,3,1,2,6,312,Need Attention
CUST00335,Customer 335,Thanjavur,2026-09-08,113,2,4791.5599999999995,Male,36,4,1,2,7,412,New Customers
CUST00336,Customer 336,Trichy,2026-08-28,124,4,6915.3099999999995,Female,27,4,3,3,10,433,Potential Loyalists
CUST00337,Customer 337,Hyderabad,2026-05-22,222,8,19874.510000000002,Female,54,3,5,5,13,355,Loyal Customers
CUST00340,Customer 340,Bengaluru,2026-08-05,147,6,15611.470000000001,Male,49,4,5,5,14,455,Champions
CUST00341,Customer 341,Hyderabad,2026-09-26,95,5,17206.030000000002,Male,47,5,4,5,14,545,Champions
CUST00342,Customer 342,Hyderabad,2026-08-01,151,2,4759.7699999999995,Female,34,4,1,2,7,412,New Customers
CUST00343,Customer 343,Hyderabad,2026-02-28,305,5,9011.25,Female,36,2,4,4,10,244,At Risk
CUST00344,Customer 344,Erode,2026-11-10,50,3,2526.02,Male,22,5,2,1,8,521,New Customers
CUST00345,Customer 345,Hyderabad,2026-09-29,92,5,8801.75,Other,37,5,4,4,13,544,Champions
CUST00346,Customer 346,Erode,2025-10-24,432,2,1858.02,Other,34,1,1,1,3,111,Lost Customers
CUST00347,Customer 347,Tirunelveli,2026-11-19,41,10,20929.36,Female,30,5,5,5,15,555,Champions
CUST00348,Customer 348,Trichy,2026-08-27,125,5,8748.24,Female,24,4,4,4,12,444,Champions
CUST00349,Customer 349,Bengaluru,2025-10-19,437,3,6278.08,Other,40,1,2,3,6,123,Lost Customers
CUST00350,Customer 350,Chennai,2026-05-24,220,3,6925.71,Other,36,3,2,3,8,323,Need Attention
CUST00351,Customer 351,Salem,2025-11-27,398,2,10702.89,Other,43,1,1,4,6,114,Lost Customers
CUST00352,Customer 352,Pondicherry,2026-07-19,164,2,3086.92,Other,61,3,1,1,5,311,Need Attention
CUST00353,Customer 353,Erode,2026-07-22,161,4,4618.150000000001,Other,65,3,3,2,8,332,Need Attention
CUST00354,Customer 354,Bengaluru,2026-05-03,241,3,9002.48,Female,32,3,2,4,9,324,Big Spenders
CUST00355,Customer 355,Hyderabad,2026-01-09,355,4,11140.35,Female,32,2,3,5,10,235,At Risk
CUST00356,Customer 356,Hyderabad,2026-10-20,71,5,9057.380000000001,Other,34,5,4,4,13,544,Champions
CUST00357,Customer 357,Hyderabad,2026-10-19,72,4,9406.710000000001,Other,60,5,3,4,12,534,Big Spenders
CUST00358,Customer 358,Coimbatore,2026-06-15,198,5,10866.17,Male,58,3,4,4,11,344,Loyal Customers
CUST00359,Customer 359,Salem,2025-05-14,595,2,5528.74,Other,20,1,1,3,5,113,Lost Customers
CUST00360,Customer 360,Bengaluru,2025-04-07,632,1,1532.73,Female,20,1,1,1,3,111,Lost Customers
CUST00361,Customer 361,Coimbatore,2026-05-20,224,3,3975.84,Other,26,3,2,2,7,322,Need Attention
CUST00363,Customer 363,Vellore,2025-12-12,383,4,9101.58,Male,26,2,3,4,9,234,At Risk
CUST00364,Customer 364,Vellore,2026-01-05,359,4,4967.58,Female,51,2,3,2,7,232,At Risk
CUST00365,Customer 365,Erode,2026-10-06,85,2,2691.73,Male,34,5,1,1,7,511,New Customers
CUST00366,Customer 366,Thanjavur,2026-12-03,27,3,4419.62,Female,65,5,2,2,9,522,Potential Loyalists
CUST00367,Customer 367,Coimbatore,2026-07-27,156,5,7220.0599999999995,Male,47,3,4,3,10,343,Loyal Customers
CUST00368,Customer 368,Pondicherry,2026-11-06,54,5,16327.66,Male,61,5,4,5,14,545,Champions
CUST00369,Customer 369,Thanjavur,2025-05-27,582,1,5060.2,Female,53,1,1,2,4,112,Lost Customers
CUST00372,Customer 372,Salem,2026-08-15,137,5,9422.93,Other,61,4,4,4,12,444,Champions
CUST00373,Customer 373,Thanjavur,2026-05-24,220,2,2415.46,Female,58,3,1,1,5,311,Need Attention
CUST00374,Customer 374,Erode,2026-05-26,218,6,14310.33,Other,32,3,5,5,13,355,Loyal Customers
CUST00375,Customer 375,Thanjavur,2025-11-10,415,1,3541.53,Other,53,1,1,2,4,112,Lost Customers
CUST00376,Customer 376,Coimbatore,2026-02-27,306,3,2818.0299999999997,Male,59,2,2,1,5,221,Need Attention
CUST00377,Customer 377,Salem,2026-03-09,296,1,568.2,Female,62,2,1,1,4,211,Need Attention
CUST00378,Customer 378,Madurai,2026-01-31,333,1,3674.2,Female,25,2,1,2,5,212,Need Attention
CUST00379,Customer 379,Erode,2026-04-16,258,2,4702.2,Male,37,2,1,2,5,212,Need Attention
CUST00380,Customer 380,Vellore,2026-10-20,71,6,17460.699999999997,Male,33,5,5,5,15,555,Champions
CUST00381,Customer 381,Thanjavur,2026-04-19,255,5,15401.68,Female,47,2,4,5,11,245,At Risk
CUST00382,Customer 382,Vellore,2026-09-18,103,5,8140.92,Other,62,4,4,4,12,444,Champions
CUST00383,Customer 383,Pondicherry,2026-03-24,281,2,1940.99,Other,65,2,1,1,4,211,Need Attention
CUST00384,Customer 384,Coimbatore,2026-03-26,279,3,3162.9700000000003,Female,59,2,2,1,5,221,Need Attention
CUST00385,Customer 385,Tirunelveli,2026-10-17,74,2,4900.16,Female,57,5,1,2,8,512,New Customers
CUST00386,Customer 386,Thanjavur,2025-10-29,427,1,1751.2,Male,62,1,1,1,3,111,Lost Customers
CUST00387,Customer 387,Trichy,2026-02-18,315,4,6915.87,Female,46,2,3,3,8,233,At Risk
CUST00388,Customer 388,Hyderabad,2026-08-06,146,3,8522.01,Female,24,4,2,4,10,424,Big Spenders
CUST00389,Customer 389,Thanjavur,2026-08-28,124,4,9487.78,Other,59,4,3,4,11,434,Big Spenders
CUST00390,Customer 390,Trichy,2025-06-13,565,3,3582.7200000000003,Female,35,1,2,2,5,122,Lost Customers
CUST00391,Customer 391,Hyderabad,2026-09-19,102,2,4635.87,Female,23,4,1,2,7,412,New Customers
CUST00392,Customer 392,Bengaluru,2026-09-26,95,3,8813.36,Other,58,5,2,4,11,524,Big Spenders
CUST00393,Customer 393,Trichy,2026-08-17,135,3,5417.33,Male,39,4,2,2,8,422,Potential Loyalists
CUST00394,Customer 394,Coimbatore,2026-11-09,51,7,15168.71,Other,31,5,5,5,15,555,Champions
CUST00395,Customer 395,Bengaluru,2026-01-10,354,3,13543.64,Other,31,2,2,5,9,225,Need Attention
CUST00396,Customer 396,Madurai,2026-04-10,264,2,2048.9,Male,39,2,1,1,4,211,Need Attention
CUST00397,Customer 397,Salem,2026-01-22,342,3,4930.42,Other,18,2,2,2,6,222,Need Attention
CUST00398,Customer 398,Vellore,2026-10-23,68,4,10028.77,Male,26,5,3,4,12,534,Big Spenders
CUST00399,Customer 399,Hyderabad,2026-09-26,95,7,11498.08,Male,25,5,5,5,15,555,Champions
CUST00400,Customer 400,Chennai,2026-10-23,68,3,2966.1400000000003,Male,26,5,2,1,8,521,New Customers
CUST00401,Customer 401,Thanjavur,2026-08-17,135,2,2352.7200000000003,Male,55,4,1,1,6,411,New Customers
CUST00402,Customer 402,Chennai,2026-05-03,241,3,3465.92,Male,34,3,2,2,7,322,Need Attention
CUST00403,Customer 403,Vellore,2025-06-04,574,2,3887.7700000000004,Other,44,1,1,2,4,112,Lost Customers
CUST00404,Customer 404,Erode,2026-11-17,43,3,4090.22,Other,22,5,2,2,9,522,Potential Loyalists
CUST00405,Customer 405,Bengaluru,2025-05-31,578,2,1832.69,Female,50,1,1,1,3,111,Lost Customers
CUST00406,Customer 406,Trichy,2026-11-03,57,6,8176.65,Female,50,5,5,4,14,554,Champions
CUST00407,Customer 407,Hyderabad,2026-06-19,194,3,1912.3600000000001,Male,64,3,2,1,6,321,Need Attention
CUST00408,Customer 408,Hyderabad,2026-12-19,11,8,11972.58,Female,47,5,5,5,15,555,Champions
CUST00409,Customer 409,Tirunelveli,2026-08-13,139,3,12220.57,Male,48,4,2,5,11,425,Big Spenders
CUST00410,Customer 410,Erode,2026-10-30,61,3,11147.34,Other,24,5,2,5,12,525,Big Spenders
CUST00411,Customer 411,Coimbatore,2026-07-26,157,3,9591.119999999999,Female,22,3,2,4,9,324,Big Spenders
CUST00412,Customer 412,Coimbatore,2025-03-10,660,1,1239.62,Other,27,1,1,1,3,111,Lost Customers
CUST00413,Customer 413,Hyderabad,2025-12-05,390,3,5617.75,Female,57,1,2,3,6,123,Lost Customers
CUST00414,Customer 414,Thanjavur,2026-08-09,143,4,6529.59,Other,63,4,3,3,10,433,Potential Loyalists
CUST00415,Customer 415,Salem,2026-01-24,340,5,14799.619999999999,Other,51,2,4,5,11,245,At Risk
CUST00416,Customer 416,Tirunelveli,2025-05-02,607,2,4703.09,Other,56,1,1,2,4,112,Lost Customers
CUST00417,Customer 417,Hyderabad,2026-05-25,219,3,1635.35,Other,25,3,2,1,6,321,Need Attention
CUST00418,Customer 418,Trichy,2026-04-05,269,1,923.1,Other,64,2,1,1,4,211,Need Attention
CUST00419,Customer 419,Tirunelveli,2025-07-03,545,2,3106.37,Female,32,1,1,1,3,111,Lost Customers
CUST00420,Customer 420,Tirunelveli,2026-03-26,279,3,4647.37,Female,43,2,2,2,6,222,Need Attention
CUST00421,Customer 421,Tirunelveli,2026-06-06,207,3,5052.09,Male,38,3,2,2,7,322,Need Attention
CUST00422,Customer 422,Thanjavur,2026-11-04,56,4,6270.34,Other,34,5,3,3,11,533,Potential Loyalists
CUST00423,Customer 423,Coimbatore,2026-10-20,71,2,9980.130000000001,Other,48,5,1,4,10,514,Big Spenders
CUST00425,Customer 425,Thanjavur,2025-05-09,600,4,6988.57,Other,65,1,3,3,7,133,At Risk
CUST00426,Customer 426,Chennai,2026-10-29,62,5,5208.01,Male,53,5,4,2,11,542,Loyal Customers
CUST00427,Customer 427,Thanjavur,2026-03-06,299,2,4654.97,Other,53,2,1,2,5,212,Need Attention
CUST00428,Customer 428,Thanjavur,2026-08-02,150,5,10263.58,Male,44,4,4,4,12,444,Champions
CUST00429,Customer 429,Pondicherry,2026-12-06,24,5,11414.83,Other,45,5,4,5,14,545,Champions
CUST00431,Customer 431,Vellore,2026-10-05,86,5,8286.42,Male,54,5,4,4,13,544,Champions
CUST00432,Customer 432,Erode,2026-01-28,336,3,6554.68,Male,60,2,2,3,7,223,Need Attention
CUST00433,Customer 433,Vellore,2026-08-06,146,1,4066.6,Male,40,4,1,2,7,412,New Customers
CUST00434,Customer 434,Bengaluru,2025-11-02,423,3,12914.26,Male,35,1,2,5,8,125,Lost Customers
CUST00435,Customer 435,Bengaluru,2026-06-24,189,4,8108.759999999999,Female,53,3,3,4,10,334,Big Spenders
CUST00436,Customer 436,Vellore,2026-09-19,102,7,19893.92,Other,59,4,5,5,14,455,Champions
CUST00437,Customer 437,Pondicherry,2026-10-16,75,3,6312.18,Other,60,5,2,3,10,523,Potential Loyalists
CUST00438,Customer 438,Salem,2026-08-13,139,2,3459.9700000000003,Male,29,4,1,2,7,412,New Customers
CUST00439,Customer 439,Thanjavur,2026-04-01,273,4,4505.71,Female,39,2,3,2,7,232,At Risk
CUST00440,Customer 440,Bengaluru,2026-07-15,168,4,14206.55,Male,27,3,3,5,11,335,Big Spenders
CUST00441,Customer 441,Madurai,2025-07-10,538,2,4426.780000000001,Female,22,1,1,2,4,112,Lost Customers
CUST00442,Customer 442,Coimbatore,2026-04-11,263,2,4153.4400000000005,Other,19,2,1,2,5,212,Need Attention
CUST00443,Customer 443,Tirunelveli,2026-09-28,93,6,7864.02,Other,31,5,5,4,14,554,Champions
CUST00444,Customer 444,Madurai,2026-11-29,31,4,5830.82,Female,39,5,3,3,11,533,Potential Loyalists
CUST00445,Customer 445,Thanjavur,2026-10-13,78,5,7207.14,Female,64,5,4,3,12,543,Loyal Customers
CUST00446,Customer 446,Coimbatore,2026-10-23,68,6,11941.939999999999,Other,56,5,5,5,15,555,Champions
CUST00447,Customer 447,Bengaluru,2026-07-17,166,2,2689.71,Male,28,3,1,1,5,311,Need Attention
CUST00448,Customer 448,Salem,2026-10-27,64,5,10589.029999999999,Other,23,5,4,4,13,544,Champions
CUST00449,Customer 449,Erode,2026-10-21,70,5,10518.27,Other,45,5,4,4,13,544,Champions
CUST00450,Customer 450,Salem,2026-04-20,254,4,11311.380000000001,Female,44,2,3,5,10,235,At Risk
CUST00451,Customer 451,Thanjavur,2025-09-11,475,5,5887.72,Other,25,1,4,3,8,143,At Risk
CUST00452,Customer 452,Hyderabad,2026-05-29,215,3,11456.119999999999,Male,36,3,2,5,10,325,Big Spenders
CUST00453,Customer 453,Vellore,2026-04-27,247,6,15580.35,Other,49,2,5,5,12,255,At Risk
CUST00454,Customer 454,Trichy,2026-08-13,139,3,13415.099999999999,Female,20,4,2,5,11,425,Big Spenders
CUST00455,Customer 455,Chennai,2026-02-18,315,5,12795.72,Other,21,2,4,5,11,245,At Risk
CUST00456,Customer 456,Madurai,2026-07-13,170,4,14053.66,Female,31,3,3,5,11,335,Big Spenders
CUST00457,Customer 457,Thanjavur,2026-10-28,63,4,6104.780000000001,Female,36,5,3,3,11,533,Potential Loyalists
CUST00458,Customer 458,Pondicherry,2026-05-13,231,2,3054.63,Male,49,3,1,1,5,311,Need Attention
CUST00459,Customer 459,Tirunelveli,2026-08-19,133,3,5730.0599999999995,Male,26,4,2,3,9,423,Potential Loyalists
CUST00461,Customer 461,Coimbatore,2026-10-10,81,8,14854.880000000001,Other,40,5,5,5,15,555,Champions
CUST00462,Customer 462,Tirunelveli,2026-05-21,223,3,9446.02,Other,20,3,2,4,9,324,Big Spenders
CUST00463,Customer 463,Thanjavur,2026-06-01,212,7,14652.2,Female,22,3,5,5,13,355,Loyal Customers
CUST00464,Customer 464,Tirunelveli,2026-05-06,238,2,1284.54,Female,54,3,1,1,5,311,Need Attention
CUST00465,Customer 465,Salem,2026-07-03,180,4,9007.24,Other,44,3,3,4,10,334,Big Spenders
CUST00466,Customer 466,Thanjavur,2026-06-11,202,2,5572.14,Female,19,3,1,3,7,313,Need Attention
CUST00467,Customer 467,Pondicherry,2026-11-10,50,3,6995.0,Other,47,5,2,3,10,523,Potential Loyalists
CUST00468,Customer 468,Coimbatore,2026-09-18,103,5,14977.16,Male,45,4,4,5,13,445,Champions
CUST00469,Customer 469,Tirunelveli,2026-07-30,153,5,14202.66,Female,55,4,4,5,13,445,Champions
CUST00470,Customer 470,Salem,2026-07-13,170,4,11756.51,Male,43,3,3,5,11,335,Big Spenders
CUST00471,Customer 471,Thanjavur,2026-06-14,199,2,3563.64,Female,32,3,1,2,6,312,Need Attention
CUST00472,Customer 472,Vellore,2026-04-15,259,5,10209.01,Male,22,2,4,4,10,244,At Risk
CUST00473,Customer 473,Vellore,2025-11-06,419,1,2345.22,Male,51,1,1,1,3,111,Lost Customers
CUST00474,Customer 474,Pondicherry,2026-07-15,168,2,1715.4699999999998,Female,40,3,1,1,5,311,Need Attention
CUST00475,Customer 475,Trichy,2026-08-16,136,2,2341.02,Other,27,4,1,1,6,411,New Customers
CUST00476,Customer 476,Trichy,2025-07-13,535,2,8310.28,Male,34,1,1,4,6,114,Lost Customers
CUST00477,Customer 477,Hyderabad,2026-07-21,162,2,3984.2200000000003,Other,27,3,1,2,6,312,Need Attention
CUST00478,Customer 478,Erode,2026-09-23,98,4,11327.64,Male,58,4,3,5,12,435,Big Spenders
CUST00479,Customer 479,Erode,2026-05-27,217,4,4414.54,Other,55,3,3,2,8,332,Need Attention
CUST00480,Customer 480,Hyderabad,2026-08-08,144,4,7313.01,Other,59,4,3,3,10,433,Potential Loyalists
CUST00481,Customer 481,Thanjavur,2026-10-20,71,5,12479.77,Female,58,5,4,5,14,545,Champions
CUST00482,Customer 482,Erode,2026-09-23,98,1,1309.96,Female,22,4,1,1,6,411,New Customers
CUST00483,Customer 483,Salem,2026-09-03,118,4,8300.269999999999,Other,37,4,3,4,11,434,Big Spenders
CUST00484,Customer 484,Vellore,2025-10-23,433,3,6342.66,Male,40,1,2,3,6,123,Lost Customers
CUST00485,Customer 485,Erode,2026-09-13,108,7,11289.470000000001,Female,47,4,5,5,14,455,Champions
CUST00486,Customer 486,Salem,2026-08-01,151,1,431.07,Male,41,4,1,1,6,411,New Customers
CUST00487,Customer 487,Bengaluru,2026-09-27,94,4,6568.5599999999995,Other,23,5,3,3,11,533,Potential Loyalists
CUST00488,Customer 488,Erode,2026-11-07,53,2,9506.67,Other,42,5,1,4,10,514,Big Spenders
CUST00489,Customer 489,Chennai,2026-01-19,345,4,5538.18,Other,65,2,3,3,8,233,At Risk
CUST00490,Customer 490,Trichy,2026-02-08,325,5,7488.48,Other,59,2,4,3,9,243,At Risk
CUST00491,Customer 491,Vellore,2026-01-21,343,4,9391.83,Other,48,2,3,4,9,234,At Risk
CUST00493,Customer 493,Coimbatore,2026-06-07,206,3,4617.04,Female,63,3,2,2,7,322,Need Attention
CUST00494,Customer 494,Chennai,2026-06-15,198,3,3105.91,Other,29,3,2,1,6,321,Need Attention
CUST00495,Customer 495,Erode,2026-07-11,172,3,8672.95,Other,46,3,2,4,9,324,Big Spenders
CUST00496,Customer 496,Madurai,2026-02-18,315,3,11370.029999999999,Other,57,2,2,5,9,225,Need Attention
CUST00497,Customer 497,Tirunelveli,2026-08-18,134,6,11630.19,Female,36,4,5,5,14,455,Champions
CUST00498,Customer 498,Bengaluru,2026-10-03,88,6,8926.29,Female,61,5,5,4,14,554,Champions
CUST00499,Customer 499,Thanjavur,2026-07-12,171,5,9868.68,Other,59,3,4,4,11,344,Loyal Customers
CUST00500,Customer 500,Vellore,2026-07-14,169,5,11717.38,Female,24,3,4,5,12,345,Loyal Customers
CUST00501,Customer 501,Salem,2026-01-16,348,6,12967.189999999999,Female,36,2,5,5,12,255,At Risk
CUST00502,Customer 502,Madurai,2026-11-26,34,3,7870.42,Other,56,5,2,4,11,524,Big Spenders
CUST00504,Customer 504,Hyderabad,2026-03-29,276,3,3860.68,Female,37,2,2,2,6,222,Need Attention
CUST00505,Customer 505,Madurai,2025-08-22,495,1,3690.75,Other,43,1,1,2,4,112,Lost Customers
CUST00506,Customer 506,Salem,2026-08-31,121,5,8070.05,Other,23,4,4,4,12,444,Champions
CUST00507,Customer 507,Thanjavur,2026-06-09,204,3,4251.82,Female,59,3,2,2,7,322,Need Attention
CUST00508,Customer 508,Pondicherry,2026-11-15,45,2,3625.78,Male,60,5,1,2,8,512,New Customers
